left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
pgn,0.18409798,0.08425617,0.089583434,0.09280964,0.17911357,0.10684273,0.18058401,0.13382876,0.25582048,0.11068975,0.15927455,0.16849628,0.14341223,0.17595585,0.19764271,0.18557912,0.1627516,0.124197915,0.18029577,0.13365716
pgz,0.091750905,0.15284048,0.08710351,0.1032836,0.14805958,0.11830924,0.12942037,0.1599018,0.14823663,0.054974504,0.115946636,0.131239,0.31585708,0.0943847,0.12707634,0.19454804,0.11611881,0.23283081,0.086674586,0.09262336
phe,0.11406195,0.13558531,0.081531204,0.17594704,0.08269499,0.276567,0.14660251,0.22831383,0.098912045,0.16814843,0.26771706,0.18555401,0.15030567,0.20293143,0.15158737,0.27312917,0.18685097,0.09899752,0.30172616,0.16492487
phj,0.1633514,0.46941835,0.2432315,0.0571312,0.08474622,0.1365506,0.13216808,0.050360203,0.1894566,0.2646182,0.123005554,0.31757388,0.18177864,0.1232222,0.5162202,0.120854184,0.265362,0.35850817,0.093108766,0.22749509
phl,0.15675607,0.082245186,0.054612495,0.113241486,0.086020306,0.25978798,0.07124558,0.20527022,0.036582217,0.13818032,0.22264124,0.068044156,0.15835878,0.047614,0.082371,0.12600866,0.1142329,0.24642438,0.16919856,0.16927472
pho,0.10284631,0.11695634,0.19193068,0.21020484,0.3777337,0.29994303,0.0786278,0.055378005,0.4127477,0.0787063,0.097097114,0.10077901,0.25055256,0.1436567,0.28111362,0.37116647,0.10163799,0.06831718,0.38475546,0.06413231
phs,0.10219556,0.13375598,0.115823284,0.104727484,0.16203472,0.059649143,0.13929945,0.080494754,0.16033213,0.07294464,0.06467688,0.1246291,0.11952812,0.08481507,0.27598342,0.15508534,0.10048548,0.06592751,0.12872878,0.21311387
phz,0.12578343,0.09798737,0.11805455,0.18715723,0.19679353,0.16502807,0.104174934,0.10031282,0.09463758,0.08499562,0.2805683,0.15671055,0.05978616,0.18554378,0.21319456,0.13525097,0.15313777,0.10625097,0.22286528,0.18652053
pip,0.1296334,0.095751286,0.18269837,0.15974697,0.0844642,0.056067027,0.1113959,0.06133569,0.09374322,0.07377445,0.13711166,0.12201683,0.061053254,0.07505373,0.116071075,0.073773555,0.07570019,0.12185016,0.11210727,0.07950792
piq,0.11706446,0.24660452,0.1802962,0.14525266,0.15822445,0.064824775,0.19661023,0.1263172,0.23291889,0.15717451,0.1210392,0.0931291,0.09412285,0.16162013,0.17323089,0.12233689,0.18669395,0.14422143,0.1893321,0.2146476
pis,0.09291974,0.27346954,0.090526424,0.13096698,0.48631513,0.10811002,0.14893009,0.09369413,0.22419775,0.08763741,0.13382262,0.15654308,0.15516365,0.20748274,0.29204512,0.074070856,0.23582704,0.08694588,0.104184024,0.1348501
pjh,0.16766375,0.21194121,0.13060516,0.10172536,0.108351015,0.33477294,0.14972067,0.27396977,0.1477678,0.19137566,0.29654354,0.11364686,0.07869245,0.10851084,0.042968724,0.15804783,0.19529867,0.15897363,0.07293271,0.102348134
pki,0.14315526,0.20756228,0.23344286,0.3357889,0.27481475,0.1185168,0.12421171,0.06562294,0.06865106,0.3086756,0.19033882,0.16097319,0.10595493,0.11814034,0.23934443,0.11775425,0.27312586,0.47298217,0.2625103,0.04244133
pkw,0.10166198,0.15134917,0.10821268,0.10896121,0.05642093,0.07610791,0.14198035,0.107230715,0.13023977,0.35761714,0.10261336,0.09789072,0.13091901,0.11294001,0.080833994,0.07226518,0.1288342,0.12534517,0.13263324,0.11527754
pla,0.14710763,0.084703445,0.13191038,0.1644263,0.14571027,0.091558024,0.04988736,0.16301925,0.1625086,0.15082711,0.11415067,0.2518206,0.1344389,0.08877551,0.10599996,0.12118423,0.19257015,0.11693233,0.09081518,0.097560756
ple,0.07995689,0.08076134,0.11076623,0.1515423,0.07457887,0.092151865,0.14236617,0.12690574,0.12000042,0.11355669,0.13574633,0.16388828,0.1585055,0.1772165,0.0925623,0.121357776,0.13197199,0.12635908,0.059830625,0.072911605
plu,0.18893424,0.27207622,0.14069968,0.10720407,0.13265324,0.23352283,0.26947963,0.12483552,0.17238717,0.23714861,0.18888414,0.059238397,0.11094643,0.116550736,0.33270845,0.18230385,0.26514417,0.11286632,0.07153562,0.2905457
plx,0.07918185,0.15250263,0.12568775,0.13387163,0.0634504,0.101101585,0.0935382,0.14805743,0.111770615,0.11935522,0.09941852,0.11850196,0.09770553,0.17637593,0.18926251,0.11154942,0.12588097,0.13093413,0.12979451,0.11259173
pnj,0.09541865,0.11794745,0.06382371,0.10101336,0.07996845,0.12942812,0.14551304,0.15836301,0.09539757,0.093714416,0.08964787,0.13910207,0.12070513,0.17574309,0.08760914,0.114335306,0.14414509,0.08814912,0.12521759,0.12479972
pno,0.11692674,0.123470545,0.097852476,0.0703325,0.14813465,0.05763883,0.16653338,0.120917924,0.09929502,0.17581822,0.09976844,0.12061143,0.08458024,0.16139136,0.1661742,0.08999869,0.1394622,0.16670784,0.1286223,0.0986257
pnv,0.11451349,0.22509386,0.1545167,0.23729888,0.19027066,0.1459531,0.180401,0.22672834,0.12176586,0.16907334,0.09831149,0.19931284,0.15934557,0.22041161,0.2312128,0.16524415,0.09366974,0.16132209,0.20080012,0.19008692
poa,0.30535576,0.103618175,0.10418072,0.083408445,0.20141351,0.23879933,0.0936216,0.062980354,0.03882271,0.09629702,0.067267686,0.31932646,0.11681699,0.2350036,0.62218606,0.05054774,0.2801444,0.18691725,0.3010725,0.105939
poo,0.06361694,0.05882439,0.069677666,0.04544933,0.09652826,0.06980705,0.023008034,0.09259013,0.05940366,0.071395285,0.0812583,0.07978771,0.039941996,0.10041554,0.11751756,0.0587444,0.06093683,0.09088081,0.062922806,0.060554367
pou,0.093294494,0.14167733,0.04663735,0.06670708,0.19206537,0.14571272,0.20557287,0.24149117,0.1965147,0.22174054,0.10757449,0.21412557,0.5950342,0.23687074,0.3121449,0.06355506,0.063497305,0.24263093,0.091969654,0.22315238
pph,0.11108977,0.11808394,0.14370139,0.21730663,0.32434732,0.059540357,0.08654167,0.12634203,0.08804743,0.28364646,0.4325932,0.40108925,0.08183774,0.12648848,0.32191935,0.36450854,0.44937414,0.20162949,0.124821946,0.16686088
ppi,0.34105068,0.3060238,0.12381511,0.39854592,0.088134706,0.21256791,0.20277087,0.08232376,0.623638,0.12554118,0.16835722,0.5022304,0.083438575,0.17144871,0.054177828,0.16426972,0.25947765,0.40045708,0.13094965,0.4145314
ppy,0.040943693,0.2721459,0.08337745,0.303425,0.078696005,0.25610548,0.15740697,0.24612342,0.15248513,0.22444373,0.21800222,0.21313098,0.15079372,0.3760321,0.14149016,0.31766766,0.057840087,0.052692197,0.069522575,0.12076479
pqe,0.18992056,0.068385035,0.27803487,0.13738194,0.15914258,0.08379961,0.14276254,0.2538694,0.1920856,0.2647296,0.1220931,0.19604664,0.14089516,0.3229324,0.31673336,0.30838582,0.15465397,0.07348414,0.40939355,0.3390829
pql,0.065332204,0.23489073,0.060729824,0.06474663,0.025028635,0.099771395,0.09141537,0.058319494,0.053829163,0.064334705,0.04077884,0.09182327,0.055396657,0.08771926,0.07187769,0.051413767,0.041782852,0.06514788,0.084547654,0.0878553
prc,0.055932157,0.15407827,0.14941913,0.15726739,0.15687685,0.13693225,0.21132705,0.33981648,0.19680683,0.25054342,0.3141281,0.19113791,0.12555477,0.28640625,0.43554085,0.4941569,0.08546835,0.3208182,0.12049091,0.26273263
prp,0.18534343,0.1452606,0.15135518,0.16489711,0.12479238,0.06952794,0.21672583,0.16167893,0.26727247,0.11084828,0.11013718,0.09707802,0.1907118,0.13217093,0.18225268,0.15967596,0.1252617,0.21068124,0.10442375,0.098848775
psp,0.05178147,0.07610648,0.22610837,0.053595662,0.06718394,0.1302431,0.3390097,0.06331873,0.10155898,0.18233436,0.11758264,0.1095183,0.043247834,0.067043506,0.11887784,0.10637759,0.05682769,0.15096462,0.13872597,0.07403521
psr,0.058964487,0.22912157,0.15413956,0.075507835,0.104374096,0.08468051,0.11212067,0.14237775,0.12690909,0.08013953,0.05334057,0.2854587,0.11437258,0.085882455,0.08648866,0.08987637,0.09853473,0.17784217,0.14921573,0.07610434
psy,0.06064969,0.0746468,0.06859031,0.08071242,0.06913908,0.042620517,0.04974531,0.07134834,0.066632465,0.0710742,0.074948,0.16732346,0.073011935,0.064137116,0.06659364,0.09071529,0.06613396,0.0719894,0.11967287,0.08270034
pta,0.08510358,0.16158003,0.24751893,0.10807594,0.14290346,0.34207937,0.2957858,0.19781326,0.18701261,0.37674087,0.107891135,0.27640852,0.11202272,0.2676168,0.23813538,0.06257851,0.30951166,0.082419105,0.20402446,0.13227904
ptj,0.20584449,0.065800466,0.2901163,0.30601645,0.27466142,0.17647572,0.11883912,0.32129008,0.060902,0.23695138,0.3025598,0.13035823,0.25571662,0.0748157,0.29789284,0.0830238,0.23730811,0.36054677,0.48903286,0.24530886
pto,0.1184651,0.11292816,0.1067768,0.047623895,0.17437592,0.09978072,0.100882635,0.093766585,0.107362434,0.07516846,0.09136677,0.1568985,0.115104675,0.17519014,0.08847302,0.17923331,0.09442772,0.096075855,0.10268484,0.119834736
ptq,0.070649795,0.24367692,0.12851208,0.09647077,0.11326418,0.07312261,0.09807779,0.05771123,0.07870948,0.057334006,0.06121187,0.1011077,0.07488125,0.11555288,0.12355228,0.089508764,0.06159813,0.07228796,0.14367336,0.114046715
ptw,0.10961943,0.18466136,0.19648024,0.204947,0.24459252,0.2438539,0.24066086,0.06877117,0.07963796,0.2029343,0.18317774,0.17360479,0.1930871,0.17287594,0.11784798,0.35166627,0.08611752,0.20213887,0.21718553,0.37967706
puq,0.4160481,0.15790659,0.11255659,0.069320425,0.16769804,0.24063298,0.39196688,0.14908971,0.24586102,0.18629494,0.18982077,0.18889754,0.24233843,0.12459411,0.22296214,0.23970309,0.23830661,0.1539286,0.26182508,0.16344039
pvc,0.11293806,0.12374428,0.14349356,0.1610167,0.12610504,0.17493322,0.15866302,0.09498561,0.12267391,0.16584806,0.09831549,0.11587806,0.16138023,0.11201889,0.20813908,0.16782466,0.12138012,0.12089877,0.087462395,0.077855736
pvk,0.18445696,0.134632,0.120238885,0.24238056,0.14101246,0.12865582,0.12741275,0.14660925,0.10185078,0.1263996,0.14869303,0.13744526,0.16606523,0.11636772,0.1524695,0.10209058,0.13029501,0.1397284,0.102419525,0.14888771
pvl,0.17327268,0.27201012,0.11634472,0.2495861,0.08174682,0.10061255,0.07419118,0.10068794,0.13495024,0.10457946,0.19610524,0.13674939,0.1924201,0.11413126,0.08194193,0.082669646,0.08967399,0.16246088,0.12095483,0.10602399
pvo,0.07597638,0.063377075,0.048085846,0.13381736,0.0682784,0.07549109,0.05155429,0.10455692,0.082592145,0.10397393,0.069591194,0.078832276,0.114575654,0.14114517,0.16612358,0.10003218,0.07142268,0.029589139,0.06747129,0.14169355
pvv,0.08632278,0.11009608,0.36734638,0.103536926,0.21899039,0.13507052,0.20858029,0.13454059,0.51811635,0.14465861,0.08081899,0.11886053,0.14445697,0.38556495,0.30521563,0.42248496,0.38460302,0.15520892,0.36653358,0.17254627
pvz,0.12566863,0.13586232,0.14516087,0.16878638,0.08032316,0.14110263,0.1559162,0.18965651,0.10848752,0.17029855,0.10847117,0.17681377,0.17029119,0.13516131,0.102126874,0.14422274,0.14610337,0.12469678,0.12738773,0.14890881
pwm,0.28972068,0.32686102,0.10933894,0.29784015,0.60680294,0.06655713,0.15216349,0.07095471,0.19991753,0.28608796,0.09118039,0.099656925,0.20328815,0.07890169,0.24694163,0.26623094,0.4470609,0.38168734,0.29772103,0.3872511
pyf,0.16081768,0.102146946,0.28051373,0.13041241,0.10366653,0.12630361,0.1456323,0.10612566,0.08228429,0.09073156,0.08464503,0.065736055,0.09721729,0.2557231,0.33081812,0.35434797,0.12779859,0.045053523,0.19044854,0.08312401
pyr,0.118772,0.13615793,0.09254394,0.081291094,0.1325922,0.099746965,0.36133003,0.11544087,0.12793802,0.26674584,0.22323745,0.32786492,0.30038843,0.31228593,0.102410614,0.2899411,0.076194435,0.09917292,0.16012847,0.17887178
pyu,0.16201511,0.07601614,0.030318918,0.12378937,0.08842984,0.07570612,0.08707073,0.067053095,0.21885014,0.08670258,0.06701373,0.10692801,0.111727744,0.05352893,0.094025165,0.08192243,0.048482556,0.08197554,0.13960554,0.082137965
pyy,0.08651263,0.077805854,0.10265085,0.046141367,0.077068165,0.061004303,0.20240672,0.06345604,0.033272635,0.063844934,0.05655607,0.18692857,0.10382451,0.039732262,0.10565469,0.06904415,0.043314174,0.074427456,0.06651777,0.07306713
pzi,0.08080598,0.20267937,0.27190983,0.066577695,0.43200523,0.3760857,0.40876707,0.16262373,0.13272423,0.266516,0.11445564,0.12283128,0.3989548,0.5341765,0.3231511,0.11593637,0.033354875,0.24096388,0.08459004,0.07700381
pzt,0.11764765,0.13258992,0.06442745,0.14338964,0.13695328,0.18636675,0.15805244,0.2582888,0.10119889,0.07132296,0.063069195,0.093444966,0.12799172,0.22567977,0.15130377,0.18198344,0.14329498,0.12836206,0.097302735,0.13562669
qab,0.15121353,0.047581196,0.10541806,0.11391158,0.092436075,0.054004528,0.22193326,0.06269953,0.065863624,0.05223518,0.08186063,0.065509394,0.051422007,0.07601084,0.053727143,0.09509419,0.040432133,0.095413715,0.14737517,0.077871956
qaf,0.14765109,0.040998206,0.041505463,0.051813662,0.10709252,0.07644804,0.13442501,0.036202967,0.101687804,0.040645115,0.06374286,0.056798153,0.11153216,0.12469491,0.35472208,0.11649531,0.09375787,0.07818164,0.14769915,0.09478635
qag,0.3346456,0.23713082,0.08037159,0.07907485,0.28958103,0.2702871,0.13236766,0.110908896,0.14581695,0.30138358,0.11540338,0.092747934,0.07923885,0.19452439,0.13829055,0.07237746,0.12293729,0.1383474,0.23028737,0.1722818
qcc,0.10849914,0.1030659,0.19332825,0.14774695,0.22403151,0.19375235,0.11750455,0.11397821,0.21177882,0.09613828,0.13628483,0.13014525,0.15148893,0.1616992,0.13464642,0.15973598,0.2162108,0.12260312,0.15390688,0.1365737
qcl,0.255863,0.19618824,0.48234582,0.44308668,0.15649007,0.17505223,0.4424123,0.21818474,0.17236269,0.11479996,0.3624649,0.11804095,0.44379696,0.1160237,0.36566266,0.33446717,0.43100846,0.24405158,0.2988641,0.094711535
qco,0.03605467,0.18783887,0.18045497,0.29592222,0.16605394,0.17329016,0.13684757,0.24275169,0.059047483,0.039541334,0.10589707,0.08290191,0.10314119,0.07626328,0.14016801,0.16699323,0.18999456,0.2549665,0.10028982,0.19158393
qcq,0.15506767,0.26959676,0.07965699,0.046727065,0.211571,0.069383144,0.12481531,0.28025237,0.14190076,0.2361956,0.06762147,0.21101761,0.19810404,0.18268561,0.14891632,0.0633405,0.15995832,0.16211262,0.13872291,0.021736268
qda,0.23685476,0.07106502,0.051125757,0.41063833,0.22098264,0.103169255,0.43096817,0.034819487,0.09702009,0.21037894,0.26312643,0.25018162,0.06440882,0.43224746,0.22380036,0.21113926,0.11949451,0.35987282,0.33555746,0.2429553
qdg,0.14887096,0.068976104,0.12724648,0.1150864,0.13794613,0.24397156,0.098102346,0.36231425,0.16323587,0.53356,0.20690012,0.08216426,0.2723569,0.29018453,0.24799168,0.070008345,0.38293183,0.2662679,0.39818442,0.18989353
qdl,0.1298805,0.14897937,0.13050953,0.1297627,0.054023493,0.1393951,0.08562835,0.11006781,0.2271728,0.12758781,0.13358733,0.17266755,0.06596732,0.14036492,0.14183344,0.1610021,0.123014644,0.14667408,0.11680199,0.15593618
qdo,0.13101478,0.11133297,0.14683048,0.145958,0.11652003,0.116739325,0.11897441,0.09977521,0.18846262,0.19821817,0.07558185,0.11414945,0.14924243,0.13207752,0.18407771,0.13989988,0.15728796,0.1279882,0.057207633,0.111230284
qdp,0.15159354,0.10366899,0.0887782,0.035051443,0.08081955,0.15460992,0.29281324,0.11342459,0.10099646,0.10025045,0.06989663,0.046941523,0.13458091,0.08233303,0.16323249,0.12106295,0.12041539,0.105512165,0.0717652,0.08299245
qdt,0.105837725,0.090988025,0.21791175,0.15643942,0.13850805,0.1444605,0.106105,0.047947124,0.11439455,0.09760004,0.22612087,0.12863323,0.12744716,0.11001036,0.22478873,0.12145075,0.13379471,0.11397734,0.13214102,0.07402435
qdu,0.14445013,0.11738892,0.09183474,0.10801521,0.07222059,0.21701047,0.11638957,0.08267264,0.19656537,0.07079351,0.06662658,0.13113527,0.1769244,0.095417574,0.12921168,0.13992898,0.15292348,0.15308416,0.10279872,0.13429815
qdw,0.42751095,0.20449923,0.12772164,0.36451194,0.37895906,0.101621896,0.13867518,0.14730427,0.163151,0.15379246,0.08075713,0.1930297,0.077359736,0.09517892,0.1950034,0.24905154,0.23009703,0.47359383,0.19995937,0.17700654
qei,0.255647,0.052214056,0.066082254,0.12659508,0.36528534,0.09551281,0.1348723,0.1944102,0.09472208,0.15734154,0.15080567,0.07187686,0.16040514,0.20516899,0.047828965,0.09751873,0.058826406,0.18533516,0.050777875,0.15887897
qel,0.080143556,0.18541835,0.12604153,0.09307877,0.13992843,0.0875212,0.14193472,0.12216128,0.08055613,0.21825868,0.2896735,0.13920535,0.25696668,0.14851305,0.14348882,0.1782717,0.14888136,0.055795204,0.12396766,0.21641926
qer,0.12983212,0.3125251,0.04304626,0.045890488,0.072847694,0.05675422,0.22591475,0.1765157,0.04711683,0.056117617,0.13038445,0.28241983,0.18337512,0.28338176,0.040885933,0.07346668,0.1517822,0.04959093,0.027213745,0.13288197
qfn,0.2515437,0.67126095,0.051060982,0.048702292,0.14312404,0.16086565,0.2070888,0.049167916,0.04649741,0.0804214,0.100318536,0.10706359,0.14322169,0.059640847,0.22850299,0.16081671,0.30264014,0.21570116,0.09790185,0.16927163
qfp,0.073553875,0.12956876,0.17388462,0.107315935,0.07053198,0.5776426,0.07191172,0.22166814,0.11989737,0.16460511,0.30555496,0.10668325,0.1590924,0.14271203,0.068802655,0.11625234,0.18556602,0.07837843,0.11291975,0.26578328
qfw,0.122518204,0.1530485,0.10414734,0.10205573,0.09475808,0.08911357,0.16140735,0.10082766,0.11416658,0.12556873,0.14224067,0.19376516,0.1436035,0.08709459,0.085424036,0.093866535,0.11715406,0.07198453,0.05782175,0.116722144
qgw,0.13883448,0.17921774,0.3645134,0.07468827,0.17062657,0.33766577,0.2310558,0.19155574,0.24093276,0.1408445,0.28865784,0.2072306,0.10939306,0.10761945,0.08430542,0.09748149,0.047436126,0.1777151,0.17787889,0.048754685
qhb,0.021779802,0.029162714,0.051225,0.09256126,0.125541,0.044894233,0.03390661,0.07168344,0.044046283,0.018509675,0.066663004,0.041337848,0.07187626,0.05113514,0.08380519,0.08179824,0.051371925,0.10056934,0.033477318,0.06140341
qho,0.10704542,0.098322615,0.24877638,0.082412556,0.3117784,0.10252501,0.1289216,0.14262702,0.120676465,0.61503774,0.31952748,0.13760582,0.1065072,0.127097,0.29668128,0.10166123,0.10039561,0.17449518,0.10806459,0.1170734
qhp,0.10653734,0.073079996,0.09382749,0.10158637,0.095099315,0.048276085,0.15581667,0.14492771,0.117123,0.053042173,0.12473658,0.12762125,0.12880132,0.08688543,0.08932875,0.09553638,0.064233005,0.11770149,0.06845842,0.15009478
qhq,0.12347793,0.10143026,0.042349514,0.08202043,0.056451056,0.08309698,0.10505297,0.08427001,0.10276148,0.09728695,0.068648696,0.058222704,0.09006293,0.102606714,0.109077625,0.3944327,0.11433054,0.080088936,0.12376416,0.08666022
qhw,0.16200447,0.1190429,0.07387291,0.12873071,0.11861169,0.13919583,0.10642468,0.24098316,0.13182141,0.13602436,0.17041013,0.1119765,0.143151,0.11993872,0.11864483,0.07384111,0.13975084,0.17321406,0.14756979,0.098353624
qib,0.07392002,0.33817247,0.1726914,0.17553514,0.09828232,0.06980944,0.07780628,0.10395722,0.07549456,0.07222026,0.12685063,0.22827223,0.09122288,0.22067921,0.3073333,0.2567432,0.08786457,0.21099696,0.2484223,0.046466038
qig,0.18844849,0.2619078,0.08832273,0.08535603,0.18742791,0.13644698,0.36975896,0.13969138,0.055950012,0.17468737,0.2772734,0.11185952,0.14441617,0.30148017,0.089992575,0.119358435,0.2795918,0.06722305,0.2132068,0.163739
qik,0.048241712,0.03971925,0.15940797,0.08047412,0.09148165,0.077845566,0.12575077,0.19593455,0.12756093,0.031808987,0.09293623,0.119746596,0.10568392,0.14490122,0.18865764,0.09585284,0.0911416,0.057091884,0.039557304,0.21442744
qil,0.18063116,0.113894545,0.2828433,0.09590075,0.092993826,0.067662016,0.07572612,0.10534144,0.07140003,0.15510657,0.13660137,0.14127061,0.07536778,0.041845888,0.08003308,0.1385538,0.08027597,0.09770294,0.09994334,0.118544236
qin,0.21574835,0.16046308,0.025127264,0.44123656,0.16385628,0.092899635,0.23488602,0.10847314,0.2984248,0.5143877,0.09602076,0.19877565,0.20692432,0.10126831,0.14163259,0.3788622,0.38176706,0.43302357,0.3874109,0.28616306
qiq,0.05458077,0.10100287,0.13534364,0.15021904,0.07861441,0.09298451,0.05442196,0.045581006,0.079318,0.117496364,0.04373724,0.06521361,0.08871756,0.12946506,0.09253855,0.08617613,0.033754252,0.052251577,0.07541275,0.07621174
qiu,0.095269814,0.09433296,0.28226268,0.28359574,0.1594488,0.13729735,0.13461573,0.26979893,0.14170527,0.13051397,0.13146777,0.17753783,0.1302615,0.17828043,0.12541708,0.4463139,0.2665335,0.10261062,0.28088757,0.13332519
qix,0.139325,0.062903866,0.049321122,0.06564276,0.25812995,0.112356074,0.33181667,0.26802123,0.34194714,0.09375307,0.10672176,0.1777812,0.06137195,0.28082773,0.06973163,0.049400292,0.07878019,0.06778402,0.28800872,0.08900859
